cnae_nota,id_cidade_empresa,regime_tributacao_empresa,id_servico_prestado_nota,id_local_de_prestacao_nota,id_natureza_operacao_do_servico,aliquota_iss_nota,iss_retido_nota,aliquota_inss_nota,quantidade_empresas,quantidade_notas,total_empresas_grupo,total_notas_grupo
8650003,285,SIMPLES_NACIONAL,3d58db14-0534-45af-8376-f9e6121afda2,285,,2.3,false,0,1,10,1,10
8650003,330,SIMPLES_NACIONAL,ae8e84a9-a0ef-4f09-97ec-97fc41a987c4,330,,5,false,,1,19,1,19
8650003,342,NORMAL,8249ae4a-0048-4583-8694-be4bf3fe2089,342,,2.8,false,,1,48,1,48
8650003,411,NORMAL,2f42225d-5200-44fd-b86f-ab0d126b1bfb,330,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,1,17,50
8650003,411,NORMAL,2f42225d-5200-44fd-b86f-ab0d126b1bfb,411,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,1,17,50
8650003,411,NORMAL,2f42225d-5200-44fd-b86f-ab0d126b1bfb,789,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,2,4,17,50
8650003,411,NORMAL,2f42225d-5200-44fd-b86f-ab0d126b1bfb,988,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,1,17,50
8650003,411,NORMAL,2f42225d-5200-44fd-b86f-ab0d126b1bfb,988,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,6,27,17,50
8650003,411,NORMAL,2f42225d-5200-44fd-b86f-ab0d126b1bfb,8867,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,1,17,50
8650003,411,NORMAL,b9cd3294-6c8b-41ad-838a-9e30da84ae26,330,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,1,17,50
8650003,411,NORMAL,b9cd3294-6c8b-41ad-838a-9e30da84ae26,789,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,2,7,17,50
8650003,411,NORMAL,b9cd3294-6c8b-41ad-838a-9e30da84ae26,988,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,5,17,50
8650003,411,NORMAL,b9cd3294-6c8b-41ad-838a-9e30da84ae26,9668,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,2,17,50
8650003,430,NORMAL,ded17c15-7728-4b6c-9bc1-4bbb2f6940e8,430,,2,false,0,1,1,1,1
8650003,509,SIMPLES_NACIONAL,58ebf62d-70fe-44bf-8783-b8f63ee54ae3,509,,2.17,false,,1,3,1,3
8650003,1150,NORMAL,39ddeae8-a4da-4191-aad6-59eafc6cf6af,1150,,3.27,false,,1,3,12,34
8650003,1150,NORMAL,39ddeae8-a4da-4191-aad6-59eafc6cf6af,1150,,3.27,true,,1,2,12,34
8650003,1150,NORMAL,39ddeae8-a4da-4191-aad6-59eafc6cf6af,1150,,3.35,false,,1,2,12,34
8650003,1150,NORMAL,65d24e21-b504-4704-bebf-380ce59787bc,1150,,3.27,false,,1,6,12,34
8650003,1150,NORMAL,65d24e21-b504-4704-bebf-380ce59787bc,1150,,3.27,true,,1,2,12,34
8650003,1150,NORMAL,65d24e21-b504-4704-bebf-380ce59787bc,1150,,3.35,false,,1,1,12,34
8650003,1150,NORMAL,baff08f3-3dd6-4fa6-984e-033ec20db190,1150,,3.27,false,,1,2,12,34
8650003,1150,NORMAL,baff08f3-3dd6-4fa6-984e-033ec20db190,1150,,3.27,true,,1,2,12,34
8650003,1150,NORMAL,baff08f3-3dd6-4fa6-984e-033ec20db190,1150,,3.35,false,,1,1,12,34
8650003,1150,NORMAL,de16375b-c066-4d6c-a099-01fa3a9ead44,1150,,3.27,false,,1,10,12,34
8650003,1150,NORMAL,de16375b-c066-4d6c-a099-01fa3a9ead44,1150,,3.27,true,,1,1,12,34
8650003,1150,NORMAL,de16375b-c066-4d6c-a099-01fa3a9ead44,1150,,3.35,false,,1,2,12,34
8650003,1150,SIMPLES_NACIONAL,de16375b-c066-4d6c-a099-01fa3a9ead44,1150,,2.01,false,,1,37,5,708
8650003,1150,SIMPLES_NACIONAL,de16375b-c066-4d6c-a099-01fa3a9ead44,1150,,3,false,,1,8,5,708
8650003,1150,SIMPLES_NACIONAL,de16375b-c066-4d6c-a099-01fa3a9ead44,1150,,3,false,0,1,56,5,708
8650003,1150,SIMPLES_NACIONAL,de16375b-c066-4d6c-a099-01fa3a9ead44,1150,,3.55,false,0,1,50,5,708
8650003,1150,SIMPLES_NACIONAL,de16375b-c066-4d6c-a099-01fa3a9ead44,1150,,3.8,false,0,1,557,5,708
8650003,1778,NORMAL,0daa098f-b1f9-4202-8a4c-4bd3865b20d4,1778,,2,false,,6,657,24,1049
8650003,1778,NORMAL,0daa098f-b1f9-4202-8a4c-4bd3865b20d4,1778,,2,true,,4,24,24,1049
8650003,1778,NORMAL,21305e15-4b73-4a51-8532-b5f1706aff46,1778,,2,true,,1,7,24,1049
8650003,1778,NORMAL,3c27ccc9-2e76-4924-8571-70bc717a1621,1778,,2,false,0,1,19,24,1049
8650003,1778,NORMAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,0,false,,1,1,24,1049
8650003,1778,NORMAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,0,false,0,1,28,24,1049
8650003,1778,NORMAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2,false,,7,53,24,1049
8650003,1778,NORMAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2,false,0,1,47,24,1049
8650003,1778,NORMAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2,true,,1,1,24,1049
8650003,1778,NORMAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,fad7ba47-dd6d-463e-81f3-44823773bc4a,2,false,,1,212,24,1049
8650003,1778,SIMPLES_NACIONAL,0daa098f-b1f9-4202-8a4c-4bd3865b20d4,1778,,2,false,,1,2,42,1363
8650003,1778,SIMPLES_NACIONAL,0daa098f-b1f9-4202-8a4c-4bd3865b20d4,1778,,2.01,false,0,1,1,42,1363
8650003,1778,SIMPLES_NACIONAL,21305e15-4b73-4a51-8532-b5f1706aff46,1778,,2,false,,2,702,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,0,false,,4,56,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,0,false,0,1,32,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2,false,,7,82,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2,false,0,3,52,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2,true,,1,2,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2,true,0,1,2,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2.01,false,,1,10,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2.2,false,,1,16,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2.45,false,0,1,19,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,2.45,true,0,1,1,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,3.23,true,,1,1,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,4.62,false,,1,1,42,1363
8650003,1778,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1778,,5,false,0,1,5,42,1363
8650003,1778,SIMPLES_NACIONAL,906673a9-b1bf-4ab5-9af7-c3943754a5df,1778,,0,false,,2,176,42,1363
8650003,1778,SIMPLES_NACIONAL,906673a9-b1bf-4ab5-9af7-c3943754a5df,1778,,0,false,0,1,5,42,1363
8650003,1778,SIMPLES_NACIONAL,906673a9-b1bf-4ab5-9af7-c3943754a5df,1778,,2,false,,5,99,42,1363
8650003,1778,SIMPLES_NACIONAL,906673a9-b1bf-4ab5-9af7-c3943754a5df,1778,,2,false,0,2,30,42,1363
8650003,1778,SIMPLES_NACIONAL,906673a9-b1bf-4ab5-9af7-c3943754a5df,1778,,2.71,false,,1,13,42,1363
8650003,1778,SIMPLES_NACIONAL,906673a9-b1bf-4ab5-9af7-c3943754a5df,1778,,2.71,true,,1,1,42,1363
8650003,1778,SIMPLES_NACIONAL,906673a9-b1bf-4ab5-9af7-c3943754a5df,1778,,3,false,,1,21,42,1363
8650003,1778,SIMPLES_NACIONAL,f99af54a-a94c-4ba1-a1bd-438964b5c130,1778,,2,false,0,1,34,42,1363
8650003,1784,NORMAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1784,,2.01,false,0,1,22,1,22
8650003,1784,SIMPLES_NACIONAL,69cde949-0ee5-4494-b88f-a6687dfe4533,1784,,0,false,,1,20,2,21
8650003,1784,SIMPLES_NACIONAL,906673a9-b1bf-4ab5-9af7-c3943754a5df,1784,,2,false,0,1,1,2,21
8650003,1820,SIMPLES_NACIONAL,611f3918-26ba-445c-bb65-3c7a5e805e9f,1820,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,1,4,30
8650003,1820,SIMPLES_NACIONAL,71828380-24b9-43bf-a63f-fa39df5da61e,1820,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,15,4,30
8650003,1820,SIMPLES_NACIONAL,71828380-24b9-43bf-a63f-fa39df5da61e,1820,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,13,4,30
8650003,1820,SIMPLES_NACIONAL,d2d3977b-e5da-4d84-b905-92fe43b418ba,1820,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,1,4,30
8650003,1841,NORMAL,81346fa6-714e-44eb-a285-326667592d1f,1841,,2.01,false,,1,21,1,21
8650003,1841,SIMPLES_NACIONAL,81346fa6-714e-44eb-a285-326667592d1f,1841,,2,false,,1,29,2,34
8650003,1841,SIMPLES_NACIONAL,81346fa6-714e-44eb-a285-326667592d1f,1841,,5,false,,1,5,2,34
8650003,1844,SIMPLES_NACIONAL,628919ce-4434-4a99-a34b-d89a16716c2f,1844,,2.01,false,,1,10,1,10
8650003,1872,SIMPLES_NACIONAL,7d87e239-3e00-4503-b173-adefab0174bc,1872,,2,false,,5,143,6,166
8650003,1872,SIMPLES_NACIONAL,7d87e239-3e00-4503-b173-adefab0174bc,1872,,2,false,0,1,23,6,166
8650003,2143,NORMAL,aaee95df-58ba-4f6a-a229-610ade35a734,2143,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,2,3,13
8650003,2143,NORMAL,aaee95df-58ba-4f6a-a229-610ade35a734,2143,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,2,3,13
8650003,2143,NORMAL,aaee95df-58ba-4f6a-a229-610ade35a734,2143,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,,1,9,3,13
8650003,2174,SIMPLES_NACIONAL,e81de535-256f-4148-8591-0d1ba2dc6745,2174,,0,false,,1,6,3,63
8650003,2174,SIMPLES_NACIONAL,e81de535-256f-4148-8591-0d1ba2dc6745,2174,,5,false,0,2,57,3,63
8650003,2298,NORMAL,adec87c0-175c-4014-90cf-3dad370b5520,2298,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,4,false,,1,1,1,1
8650003,2587,SIMPLES_NACIONAL,ed74e10d-27fd-47c8-9fc3-36c20e4208ea,2587,,2,false,,1,17,1,17
8650003,2743,NORMAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,,,,0,1,1,13,281
8650003,2743,NORMAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,,0,false,,1,15,13,281
8650003,2743,NORMAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,,0,false,0,1,2,13,281
8650003,2743,NORMAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,,,0,1,1,13,281
8650003,2743,NORMAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,65,13,281
8650003,2743,NORMAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,2,82,13,281
8650003,2743,NORMAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,false,,1,83,13,281
8650003,2743,NORMAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,false,0,1,6,13,281
8650003,2743,NORMAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,true,0,1,1,13,281
8650003,2743,NORMAL,9f5fb5ee-e918-4952-8993-3adc360f6730,2743,,0,false,0,1,1,13,281
8650003,2743,NORMAL,9f5fb5ee-e918-4952-8993-3adc360f6730,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,23,13,281
8650003,2743,NORMAL,9f5fb5ee-e918-4952-8993-3adc360f6730,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,false,,1,1,13,281
8650003,2743,SIMPLES_NACIONAL,76e02459-0f03-47bc-b8ef-d40f7818078a,2743,,3.952267,false,,1,25,15,299
8650003,2743,SIMPLES_NACIONAL,76e02459-0f03-47bc-b8ef-d40f7818078a,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3.952267,false,,1,4,15,299
8650003,2743,SIMPLES_NACIONAL,78f49720-98bd-49aa-bfba-b306aeaf5165,2743,,0,false,,1,18,15,299
8650003,2743,SIMPLES_NACIONAL,78f49720-98bd-49aa-bfba-b306aeaf5165,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,,1,10,15,299
8650003,2743,SIMPLES_NACIONAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,,0,false,,1,37,15,299
8650003,2743,SIMPLES_NACIONAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,,0,false,0,1,2,15,299
8650003,2743,SIMPLES_NACIONAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,,3.952267,false,,1,9,15,299
8650003,2743,SIMPLES_NACIONAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,2,40,15,299
8650003,2743,SIMPLES_NACIONAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,1,15,299
8650003,2743,SIMPLES_NACIONAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,false,,1,7,15,299
8650003,2743,SIMPLES_NACIONAL,7b2cd90a-4592-4eb8-8a34-828f200276fb,2743,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3.952267,false,,1,54,15,299
8650003,2743,SIMPLES_NACIONAL,b50e527c-4482-446b-8a21-c28a47da9c1e,2743,,0,false,,1,16,15,299
8650003,2743,SIMPLES_NACIONAL,b50e527c-4482-446b-8a21-c28a47da9c1e,2743,,0,false,0,1,58,15,299
8650003,2743,SIMPLES_NACIONAL,b50e527c-4482-446b-8a21-c28a47da9c1e,2743,,2,false,,1,18,15,299
8650003,2807,NORMAL,f62c8c0b-c171-4855-af5a-4a70ba3b16ef,2807,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,false,,1,19,1,19
8650003,2860,SIMPLES_NACIONAL,bb6bc8c3-c5f8-418e-809c-e3abfac61edf,2860,,2.01,false,,1,6,1,6
8650003,2980,SIMPLES_NACIONAL,83a63ecd-f765-4004-b259-2dc09b418976,2980,,0,false,,1,1,2,19
8650003,2980,SIMPLES_NACIONAL,83a63ecd-f765-4004-b259-2dc09b418976,2980,,2.5,false,,1,18,2,19
8650003,3084,SIMPLES_NACIONAL,f3af49d1-3339-4c00-aa80-b9c58839dece,3084,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,2,1,2
8650003,3245,SIMPLES_NACIONAL,bb66295e-7e77-4890-a64c-13f79f2f65b2,3245,,2,false,,1,26,1,26
8650003,3373,SIMPLES_NACIONAL,0724421a-61a6-4607-9b41-b1fae92100ec,3373,,0,false,,1,15,2,32
8650003,3373,SIMPLES_NACIONAL,a875a299-b392-4a63-b49e-e3311da59c31,3373,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,17,2,32
8650003,4132,SIMPLES_NACIONAL,9b8740b4-eaeb-49a3-922c-9a619625dc91,4132,,2,false,,1,9,2,19
8650003,4132,SIMPLES_NACIONAL,9b8740b4-eaeb-49a3-922c-9a619625dc91,4132,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,10,2,19
8650003,4343,NORMAL,8f6a763c-3006-4f19-9a3a-50b02e3bdac7,4343,,3,false,,1,4,2,5
8650003,4343,NORMAL,8f6a763c-3006-4f19-9a3a-50b02e3bdac7,4343,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,false,,1,1,2,5
8650003,4343,SIMPLES_NACIONAL,8f6a763c-3006-4f19-9a3a-50b02e3bdac7,4343,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,,1,8,2,9
8650003,4343,SIMPLES_NACIONAL,ba65703b-6d19-4796-895b-dc5cf7e6ee62,4343,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,1,2,9
8650003,4462,SIMPLES_NACIONAL,0d2b7f5b-343e-4f38-a03d-e449e02df378,4462,,5,false,,1,6,3,12
8650003,4462,SIMPLES_NACIONAL,0d2b7f5b-343e-4f38-a03d-e449e02df378,4462,,5,true,,1,1,3,12
8650003,4462,SIMPLES_NACIONAL,0d2b7f5b-343e-4f38-a03d-e449e02df378,4462,f4a9d6dd-e695-4e01-a29e-5dd20da6fef9,4.37,false,,1,5,3,12
8650003,4493,SIMPLES_NACIONAL,9e3a06fb-7f71-4036-b835-837c4e71792f,4493,,0,false,,1,13,1,13
8650003,4495,SIMPLES_NACIONAL,7dc51d08-b0ee-4eec-89bb-efb36d7e4f50,4495,,2.01,false,,2,21,3,25
8650003,4495,SIMPLES_NACIONAL,7dc51d08-b0ee-4eec-89bb-efb36d7e4f50,4495,,2.01,false,0,1,4,3,25
8650003,4565,SIMPLES_NACIONAL,dee64253-585b-4c6e-8d4b-a30975431c8b,4565,,2.01,false,,1,8,1,8
8650003,4964,SIMPLES_NACIONAL,2ec074ca-4e65-4728-862a-272b3f6affd1,4964,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,9,10,170
8650003,4964,SIMPLES_NACIONAL,2ec074ca-4e65-4728-862a-272b3f6affd1,4964,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,13,10,170
8650003,4964,SIMPLES_NACIONAL,2ec074ca-4e65-4728-862a-272b3f6affd1,4964,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.28,false,,1,7,10,170
8650003,4964,SIMPLES_NACIONAL,3a259c63-7a18-4a52-ae80-7163ce576684,4964,,2.28,false,,1,2,10,170
8650003,4964,SIMPLES_NACIONAL,8701bf10-25be-4006-8bcf-b4a35904a72d,4964,,0,false,,1,2,10,170
8650003,4964,SIMPLES_NACIONAL,d660e33e-e8f8-411b-b6c6-3353585118b8,4964,,0,false,,1,1,10,170
8650003,4964,SIMPLES_NACIONAL,d660e33e-e8f8-411b-b6c6-3353585118b8,4964,,0,false,0,1,2,10,170
8650003,4964,SIMPLES_NACIONAL,d660e33e-e8f8-411b-b6c6-3353585118b8,4964,,2.01,false,,1,18,10,170
8650003,4964,SIMPLES_NACIONAL,d660e33e-e8f8-411b-b6c6-3353585118b8,4964,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,22,10,170
8650003,4964,SIMPLES_NACIONAL,d660e33e-e8f8-411b-b6c6-3353585118b8,4964,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,0,1,94,10,170
8650003,5406,NORMAL,6db8c019-a4cf-43f8-96e7-b680cc4f9ea3,5406,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,0,1,7,2,12
8650003,5406,NORMAL,c251e638-f4ba-406c-9d12-aac20dd08a55,5406,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,0,1,5,2,12
8650003,5537,SIMPLES_NACIONAL,7578277f-b5fd-4ba5-a105-1c874818010b,5537,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,,1,16,1,16
8650003,5721,NORMAL,e25c0fe5-fbd5-47c0-ae69-05e413e4ef51,5721,,3,false,,1,5,2,6
8650003,5721,NORMAL,e25c0fe5-fbd5-47c0-ae69-05e413e4ef51,5721,,3,true,,1,1,2,6
8650003,5964,SIMPLES_NACIONAL,26c798ac-40b7-404e-8c20-a55d0385887b,5964,,2.01,false,0,1,9,1,9
8650003,6015,SIMPLES_NACIONAL,08afb0a7-ddca-4efd-88fc-354335536d2e,6015,,2.01,false,0,1,1,16,323
8650003,6015,SIMPLES_NACIONAL,08afb0a7-ddca-4efd-88fc-354335536d2e,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,26,16,323
8650003,6015,SIMPLES_NACIONAL,08afb0a7-ddca-4efd-88fc-354335536d2e,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,1,16,323
8650003,6015,SIMPLES_NACIONAL,08afb0a7-ddca-4efd-88fc-354335536d2e,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,,3,55,16,323
8650003,6015,SIMPLES_NACIONAL,08afb0a7-ddca-4efd-88fc-354335536d2e,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,0,2,37,16,323
8650003,6015,SIMPLES_NACIONAL,08afb0a7-ddca-4efd-88fc-354335536d2e,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.65,false,0,1,55,16,323
8650003,6015,SIMPLES_NACIONAL,08afb0a7-ddca-4efd-88fc-354335536d2e,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,1,10,16,323
8650003,6015,SIMPLES_NACIONAL,621edc9e-eca1-4dc1-bc11-b5b81342004d,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.17,false,0,1,1,16,323
8650003,6015,SIMPLES_NACIONAL,621edc9e-eca1-4dc1-bc11-b5b81342004d,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,4.45,false,,1,27,16,323
8650003,6015,SIMPLES_NACIONAL,638e4e5f-32d7-417f-8e73-8c829ddeaf5e,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3.47,false,0,1,1,16,323
8650003,6015,SIMPLES_NACIONAL,8accd63a-a665-4213-9b30-6130b794e413,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,0,1,40,16,323
8650003,6015,SIMPLES_NACIONAL,8accd63a-a665-4213-9b30-6130b794e413,6015,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,2,69,16,323
8650003,6127,SIMPLES_NACIONAL,ed0083d5-153a-4657-b841-6748490a202c,6127,,2,false,,1,3,2,32
8650003,6127,SIMPLES_NACIONAL,ed0083d5-153a-4657-b841-6748490a202c,6127,,2.01,false,,1,29,2,32
8650003,6873,SIMPLES_NACIONAL,7dbe8f6c-2588-4d8d-afbe-120fd32d6296,6873,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.426,false,,1,19,1,19
8650003,6938,SIMPLES_NACIONAL,8539fec6-37e2-4924-8f76-abb2316bebb4,6938,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,0,1,19,1,19
8650003,6989,SIMPLES_NACIONAL,1b7adf3f-ee82-4e73-b06c-15ea213211fc,6989,,2,false,,1,3,3,49
8650003,6989,SIMPLES_NACIONAL,1b7adf3f-ee82-4e73-b06c-15ea213211fc,6989,,2.01,false,,1,43,3,49
8650003,6989,SIMPLES_NACIONAL,1b7adf3f-ee82-4e73-b06c-15ea213211fc,6989,,2.01,false,0,1,3,3,49
8650003,6994,SIMPLES_NACIONAL,dd09f232-2e53-401f-a817-372180e2d5f7,6994,,2,false,,1,42,3,52
8650003,6994,SIMPLES_NACIONAL,dd09f232-2e53-401f-a817-372180e2d5f7,6994,,2,false,0,1,4,3,52
8650003,6994,SIMPLES_NACIONAL,dd09f232-2e53-401f-a817-372180e2d5f7,6994,,3,false,,1,6,3,52
8650003,7043,NORMAL,168beb83-a6fc-4192-b04b-0dce32d56e10,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,1,4,1,4
8650003,7043,SIMPLES_NACIONAL,168beb83-a6fc-4192-b04b-0dce32d56e10,7043,,0,false,,1,10,6,59
8650003,7043,SIMPLES_NACIONAL,168beb83-a6fc-4192-b04b-0dce32d56e10,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.31,false,,1,27,6,59
8650003,7043,SIMPLES_NACIONAL,168beb83-a6fc-4192-b04b-0dce32d56e10,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,4.08,false,,1,1,6,59
8650003,7043,SIMPLES_NACIONAL,28d4109e-3314-445a-b012-8619be4a1a50,7043,,5,false,,1,2,6,59
8650003,7043,SIMPLES_NACIONAL,7e34d0af-15c4-471e-ad22-cfa9c4fc234f,7043,,0,false,,1,9,6,59
8650003,7043,SIMPLES_NACIONAL,7e34d0af-15c4-471e-ad22-cfa9c4fc234f,7043,,5,false,,1,10,6,59
8650003,7502,NORMAL,b317a663-7a7f-481b-923d-f5feef49fb49,7502,,2.5,false,,1,3,1,3
8650003,7566,SIMPLES_NACIONAL,852a4113-d8ba-442c-8ebf-21fc4a14acb4,7566,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,0,1,9,1,9
8650003,7823,SIMPLES_NACIONAL,9a6e454c-1b7e-4409-b412-89741e3ea717,7823,,2.01,false,,1,1,2,19
8650003,7823,SIMPLES_NACIONAL,b58a7c5e-198a-4c12-9183-d47c2fba691c,7823,,2.17,false,,1,18,2,19
8650003,7918,SIMPLES_NACIONAL,12393e1f-a5ac-48b9-9d37-f8f51896f517,7918,,2.17,false,,1,5,2,38
8650003,7918,SIMPLES_NACIONAL,420a99c2-9924-4f03-a619-c77d1f9f96cd,7918,,2.17,false,0,1,33,2,38
8650003,7994,NORMAL,50e55142-ea64-4e55-b9e9-bc4bf7bf2e74,7994,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,10,4,21
8650003,7994,NORMAL,50e55142-ea64-4e55-b9e9-bc4bf7bf2e74,7994,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,5,4,21
